x1,x2,f_best
-9.731335072418487,-10.0,1.4370156461070047
-9.735872163091194,-10.0,1.4370143437746823
-9.734126460876427,-10.0,1.437016048596635
-9.740253087331194,-10.0,1.4370034354735295
-9.734357122843377,-10.0,1.4370159096610005
-9.73479447121918,-10.0,1.4370155740625223
-9.734398870383716,-10.0,1.437015881705768
-9.732435396188876,-10.0,1.4370162644105955
-9.73167310965347,-10.0,1.4370158997145965
-9.73420187198759,-10.0,1.4370160060659898
-9.731675890839517,-10.0,1.4370159015669872
-9.7321529284491,-10.0,1.4370161627519034
-9.733326532488832,-10.0,1.43701632677472
-9.732659389083656,-10.0,1.437016317000777
-9.736474126756397,-10.0,1.437013406816968
-9.735410179358997,-10.0,1.4370149414372548
-9.735604669300923,-10.0,1.4370147026791955
-9.734166684662705,-10.0,1.4370160262607001
-9.734080517946037,-10.0,1.4370160731304584
-9.733941013024332,-10.0,1.4370161412362674
-9.730888949797837,-10.0,1.4370152249910249
-9.737711366900761,-10.0,1.4370109189561768
-9.733628232534455,-10.0,1.4370162589890505
-9.739236975912373,-10.0,1.4370068100764068
-9.733877679119143,-10.0,1.4370161689822427
-9.733362123911371,-10.0,1.437016321117697
-9.740694704845883,-10.0,1.437001809809182
-9.732703235962934,-10.0,1.4370163243942948
-9.731344649620851,-10.0,1.437015654069252
-9.734573698931113,-10.0,1.437015755282863
-9.73069975661573,-10.0,1.4370150167102975
-9.734881309558073,-10.0,1.437015496182958
-9.735588999203936,-10.0,1.437014722608164
-9.726230479840876,-10.0,1.4370049533024871
-9.740131121995109,-10.0,1.4370038674690215
-9.741521473328552,-10.0,1.4369985073234277
-9.731896862796718,-10.0,1.4370160365300086
-9.733339258811947,-10.0,1.4370163248238361
-9.734784400787209,-10.0,1.4370155828529554
-9.738456906535735,-10.0,1.4370090546693262
-9.732666137649677,-10.0,1.437016318200575
-9.732209138454921,-10.0,1.4370161861232869
-9.733752444117014,-10.0,1.4370162180129098
-9.73140926593117,-10.0,1.4370157066053526
-9.73266107939204,-10.0,1.4370163173034016
-9.73368993643095,-10.0,1.4370162395863275
-9.738283519261156,-10.0,1.437009512743769
-9.73177317261691,-10.0,1.437015963956221
-9.73305382233093,-10.0,1.4370163493510257
-9.73349293863761,-10.0,1.4370162949482117
-9.735518766349847,-10.0,1.4370148104388185
-9.73128418230392,-10.0,1.4370156030380743
-9.734386289087734,-10.0,1.4370158902211743
-9.728303633399284,-10.0,1.4370108485441007
-9.730970824581767,-10.0,1.4370153096435767
-9.732284474043754,-10.0,1.4370162149987715
-9.734926870356752,-10.0,1.4370154538324038
-9.73292008831975,-10.0,1.4370163469949844
-9.732493476641016,-10.0,1.4370162804274405
-9.734312743106145,-10.0,1.437015938434622
-9.730810336382774,-10.0,1.4370151405938199
-9.73387692822184,-10.0,1.4370161692993166
-9.737050117127126,-10.0,1.4370123426883399
-9.732997142856448,-10.0,1.4370163494313486
-9.732935367027196,-10.0,1.4370163477112343
-9.730562637867633,-10.0,1.437014854704719
-9.734381992367611,-10.0,1.4370158931114116
-9.732734281132876,-10.0,1.4370163290548248
-9.730000843147193,-10.0,1.4370140939492206
-9.729985260901827,-10.0,1.4370140706259855
-9.733949243881751,-10.0,1.4370161374849006
-9.73343484172543,-10.0,1.437016307614102
-9.735071560956131,-10.0,1.4370153125369007
-9.727109230746459,-10.0,1.4370077114121864
-9.731434095096162,-10.0,1.4370157262440142
-9.739177444694237,-10.0,1.437006991968437
-9.733679954021907,-10.0,1.4370162428528253
-9.747175708930259,-10.0,1.4369668708214725
-9.734681413307833,-10.0,1.4370156698740315
-9.727203730281367,-10.0,1.4370079852947888
-9.733361605198834,-10.0,1.437016321204637
-9.72857072000949,-10.0,1.437011453625899
-9.731318268367207,-10.0,1.437015632027024
-9.733433297611759,-10.0,1.43701630792799
-9.733791296881451,-10.0,1.437016203630752
-9.73238684517485,-10.0,1.4370162497428045
-9.731717980831503,-10.0,1.4370159291342044
-9.732073945058945,-10.0,1.4370161272738686
-9.7328439065183,-10.0,1.4370163417024708
-9.73148781989317,-10.0,1.4370157676951762
-9.736920764297261,-10.0,1.437012595935677
-9.73200587042246,-10.0,1.4370160942228833
-9.732975135795192,-10.0,1.43701634903477
-9.734108598612144,-10.0,1.4370160582591036
-9.73452530500701,-10.0,1.4370157917891717
-9.73549433600682,-10.0,1.4370148404192467
-9.731988039416503,-10.0,1.4370160851873393
-9.733246549197185,-10.0,1.4370163372040226
-9.734355908451445,-10.0,1.4370159104613007
-9.731917900110574,-10.0,1.4370160481212868
