x1,x2,f_best
-4.981866602284039,-4.974231688065122,49.757595475153934
-4.977684613570106,-4.953494564741983,49.83647010908454
-4.950173914649308,-4.970201630242614,49.867951279800835
-4.967165121354161,-4.97649488487434,49.759150266089854
-4.9757561346089165,-4.985664231574356,49.77133240005043
-4.9823889663342795,-4.9667496106222275,49.77140171133367
-4.970801056741802,-4.96339029955381,49.775321371468024
-4.979921850187349,-4.976140719715023,49.75322587326994
-4.986305725929513,-4.97626467470097,49.774447603817094
-4.972698217677592,-4.97384071591998,49.74836532986925
-4.992073768595007,-4.9799335624848675,49.812314462641666
-4.988820227042015,-4.980571977957519,49.793498636596205
-5.003749424286243,-4.964343348145984,49.934903740205094
-4.973258392667115,-4.961687835462284,49.780811216105675
-4.974070840306747,-4.974665714583855,49.74752142088791
-4.965936247449906,-4.969911233310559,49.76688338043685
-4.997379552829474,-4.988284924390008,49.88522274424041
-4.971832379569192,-4.972866480804602,49.74969759122034
-4.966054134452451,-4.976636995113446,49.762756850506435
-4.975010320059225,-4.965845089998351,49.76274723905151
-4.963115539525315,-4.9771216651073615,49.77474167913759
-4.983927001294236,-4.9772764439272645,49.765512703598645
-4.981982037905524,-4.974750767228765,49.75788297808582
-4.978089261554173,-4.968855019376234,49.756369423537514
-4.978914327658127,-4.951489217174465,49.85540347479834
-4.974385052043984,-4.955240629063355,49.82100701519787
-4.9639814780420215,-4.975485024717997,49.76995080837514
-4.965428344020383,-4.970780136481258,49.76719109494569
-4.972095972718095,-4.968916718984173,49.755283707857004
-4.961099405022647,-4.978877598386787,49.78688859248666
-4.972463880591965,-4.982997186000201,49.7619661233716
-4.975564355066796,-4.967925813157558,49.75654060092293
-4.963627467812962,-4.985769653863781,49.795449942795514
-4.981418039845962,-4.962010575958859,49.78768015675367
-4.974552038432392,-4.984226524402746,49.765312250459566
-4.976939046919237,-4.969950672286781,49.75283175825034
-4.97365924275247,-4.969263599230797,49.75341491452254
-4.975678309190357,-4.979552931205092,49.75227395587532
-4.958124970871765,-4.9691084745655525,49.80695861717303
-4.963304753219317,-4.9706115478646,49.77599437793849
-4.965441562118752,-4.972899565565416,49.7647791733975
-4.972013867001031,-4.97534438689103,49.748932575842716
-4.97086575218572,-4.976731210412261,49.751124851389704
-4.974301670494415,-4.961928983564383,49.77923084142289
-4.979099285942951,-4.972716388257679,49.752021138282316
-4.9751015204927524,-4.967370505928717,49.75795071784361
-4.974623326588195,-4.956584667351661,49.81121653736219
-4.972754432477278,-4.977288615788745,49.749502956812535
-4.976272662591302,-4.963657986661063,49.77168683291014
-4.968386941441816,-4.998565701013453,49.867556983462684
-4.961994015297119,-4.982150469010169,49.789803875573554
-4.981970986367866,-4.969433435724264,49.76325654723032
-4.976999362232738,-4.973262493385529,49.748889959175955
-4.980879406266172,-4.970248080938186,49.75882350700051
-4.970155735666884,-4.9743601349369255,49.75149110475128
-4.969244704438742,-4.974536750337959,49.75325110650978
-4.975928365964351,-4.97247011758413,49.748711598308674
-4.974001106955424,-4.963697984342761,49.771118561499506
-4.970319676815199,-4.966119893351313,49.76553253716167
-4.968071341563792,-4.986841097727789,49.785032542786205
-4.975890780417167,-4.979280919461427,49.751860263146924
-4.976296592317287,-4.97296818949346,49.74853228390537
-4.955715602131476,-4.980981892461555,49.82522334705844
-4.969219904701802,-4.977786017800099,49.75517728580367
-4.975552300331539,-4.974883684869372,49.747598350253604
-4.955827831661239,-4.982657734308942,49.82909698587919
-4.987479345733355,-4.981886168800936,49.789765199972386
-4.972459694361067,-4.99816963207269,49.857058848937356
-4.985027057758462,-4.9705157552697194,49.7718489730117
-4.969377949733353,-4.98612573369532,49.778666244617554
-4.959907859924875,-4.980038959798394,49.79563025893617
-4.967219923918377,-4.975440049623241,49.75846217926257
-4.977101155751377,-4.961485395393816,49.78257905417036
-4.957490682301003,-4.97249956629,49.80595754152942
-4.978555295416941,-4.981555605544191,49.75962439714641
-4.987908068195513,-4.9802531851745995,49.787868180691774
-4.972647947163552,-4.953510161447231,49.83540296747382
-4.97228489216263,-4.968667298155536,49.75567350289218
-4.99269435331074,-4.968303038216377,49.81923011117078
-4.973628300682181,-4.979809871092426,49.75280792319987
-4.975670432102008,-4.9691917363880105,49.7535475099604
-4.984327652291314,-4.981575878414568,49.77499475397434
-4.967235496720669,-4.965543603356426,49.77464584677811
-4.982754587983497,-4.9619186511631215,49.79202056883752
-4.974324816733005,-4.978583004082056,49.75044276366645
-4.980546617148522,-4.977163825380617,49.75537298201927
-4.9944670058757605,-4.975759293234637,49.824689452959625
-4.987099937202057,-4.971490050422687,49.77972457421466
-4.966550212679338,-4.971087266245582,49.76293338774653
-4.976240159594843,-4.962607708152957,49.7763915259156
-4.982654452630608,-4.965630873557152,49.77592767467597
-4.96267878274027,-4.970598124936458,49.77886584451602
-4.9633768967031076,-4.976289130494316,49.77291980969624
-4.984678969730372,-4.985421168390743,49.789672361960285
-4.956332120192563,-4.974128811205135,49.81306135861466
-4.974443934186141,-4.969685413745109,49.75235850629331
-4.980388764339414,-4.97495712248082,49.753830113203236
-4.9673313327476425,-4.965402412457899,49.77487613112124
-4.967341940295309,-4.972006395570624,49.75941052021378
-4.973570843527381,-4.976897611070792,49.748645976025756
