x1,x2,f_best
-0.008776167890170057,-1.991836296175795,3.9958408809746526
-1.9886395957751322,-0.9632796129626275,5.173041712998854
-0.9585325149219719,-0.9795521490265704,2.2982362414605735
0.9708501413201056,0.05328399494679137,1.6678649629691833
-1.005310811095276,-1.0071672294847938,2.040740681862376
-1.0178418543340926,-1.0138454944412107,2.1644708747501626
-0.9315317876232945,0.005390112119760843,1.7846848989199984
-0.01596918447947744,-1.9893560294284953,4.030443150135264
-2.9583984137803556,-0.014174281831137288,9.131638177155347
-1.0031596830872134,-1.03702988639719,2.3531786445168983
-0.010640556947994725,0.007562127999026922,0.03379699967705463
-0.9810976432932517,-1.0290477321870604,2.2580288165098894
-2.98818848149626,-3.0238401324344113,18.212384027386285
-1.0142287715942568,-0.00895923442118142,1.0845173148324072
-0.02785483774667033,0.02128938164200761,0.2433257553448538
-1.009485386406714,-0.9822642848476959,2.0636850422089292
-2.0015543666826807,0.004924708573269335,4.011507961944838
-1.0001061788316765,-0.017243781153666735,1.0591486883876922
-1.0030942390107564,-0.025221299789304583,1.1340253126697402
0.011168678092300682,-0.9717561002325854,1.1260975056950713
-0.9773350078326531,-1.0106457580229138,2.1001805307440966
-0.979636369315698,-0.9776761585974891,2.0954904689941305
-0.986125174712065,-0.02001784296044369,1.08981317880583
-0.9899771011327643,-0.9874513536930802,2.0060049388519037
-1.0170631057949153,-0.005833739503148463,1.0985839877028383
-2.001188575819011,-2.6003019806005064e-05,4.005034707102414
-0.981029145887532,-1.925309191511871,5.821321557012141
-0.9690296448819673,0.007507559364641802,1.1389329340778733
0.015591098480670078,0.010705196219597646,0.07091470460115445
-0.9504469410891561,-0.006575490526163505,1.39272055897791
-0.9553838996043318,-0.000311930026226398,1.3031392063606813
0.03485700856528971,-1.0071281058383463,1.2644262569205829
-0.9158152440313303,0.04102733340833109,2.53744160163634
0.026241772839704275,-0.9909364900955854,1.1344771546423384
-1.9778606288463996,-0.9937071734306749,5.00379841908939
-0.9778207132540114,-0.9808725121833327,2.0873195990044477
-0.019520343532918163,-1.9668234391516064,4.160377021810032
-0.9969498032052713,-0.9650687800057823,2.1669936504357796
-0.9929120623502008,-1.0385689427818698,2.366613964364497
0.04963774671330793,1.0082540696274624,1.5149113465133155
-1.0093171246240544,-0.9729823232023593,2.126287765574551
-1.9774833261745697,-1.0003019813933662,5.0109734519693365
-0.9877643385248197,-2.0137351475441356,5.097560684134351
-0.031224892170506058,-0.020324166158946423,0.274653961270964
-0.9791008512163667,-1.0269256441268901,2.242073103547681
-0.009749379679064862,-1.0002307395474193,1.0193234235090483
-1.018645398865016,-0.9837818746420485,2.1258849651441087
-0.9677275411729792,-0.9607481213293989,2.367001791584271
-2.1562435393461215,-2.0102070705980895,13.154836926326373
-0.03048310509960143,0.0202023955703104,0.26465279651565154
0.03243782839863202,-0.9749768381939458,1.2819568866918765
0.022101216014762066,-0.010368819869821536,0.1180746087265252
-0.8778212071367932,-1.9747286988055164,7.600627803515492
-0.0129427637288283,-0.9925341582888163,1.0293398927641846
-1.993613034224604,-1.0165362625458363,5.069818031005758
-0.9568300069141196,-0.9824249050951536,2.3072111620079143
0.011013892188238672,-2.0108881843154776,4.091120061873959
-1.023229392818665,-0.9952554754146418,2.1482996645875474
-0.9923153565370574,-0.037329910377477904,1.2715492745823536
-0.03393516808263612,-1.0388479179247256,1.6032328380537617
-1.0655068343165044,-1.9482097160415959,6.2907696271250035
-0.9481361310808771,-2.0146380216119892,5.526269474111492
-0.9770990060016579,0.006249233829185859,1.0658141446588427
-1.9669013448424693,0.02418965047503688,4.200034627024295
-0.006673260414363164,-0.9536178966463335,1.339873226509125
0.001868777596272818,-0.9894957362959703,1.0015669050480138
-1.0072276231208455,-0.9933139772438812,2.0203125450614188
-1.9355634513315851,-0.013304809669468662,4.589955674367229
