x1,x2,f_best
1.7038133942585896,-2.0,1764067.251320944
1.7007026105361702,-2.0,1764092.0336767298
1.6987495870287974,-2.0,1764090.1463335361
1.7011966670313328,-2.0,1764090.3783393023
1.7004329528153963,-2.0,1764092.5738664067
1.6980736147520215,-2.0,1764086.3580842195
1.7000273283979728,-2.0,1764092.9032262163
1.6994988663604542,-2.0,1764092.461520261
1.7014376668910414,-2.0,1764089.2583635268
1.7006914181437018,-2.0,1764092.0612010409
1.6999007313502261,-2.0,1764092.8871603124
1.7000339638444748,-2.0,1764092.902508733
1.6988381451102044,-2.0,1764090.5231884618
1.6992634045382982,-2.0,1764091.947397663
1.7003980996269938,-2.0,1764092.6249631639
1.7009014748534075,-2.0,1764091.4709389852
1.699954116904007,-2.0,1764092.9008300954
1.7005829218990962,-2.0,1764092.3051067574
1.6996902834051608,-2.0,1764092.7353253895
1.6995740728871214,-2.0,1764092.5845143273
1.6995385432524452,-2.0,1764092.5288953916
1.6996390233367422,-2.0,1764092.6746764437
1.7017661251482694,-2.0,1764087.4019911662
1.7000784834071168,-2.0,1764092.8936773497
1.6994702220387563,-2.0,1764092.4094271276
1.7007048549140782,-2.0,1764092.0281041588
1.7011991189883073,-2.0,1764090.3679763845
1.699998546908698,-2.0,1764092.9045400866
1.700052911397517,-2.0,1764092.899604841
1.699981850498531,-2.0,1764092.903962771
1.7003043831308158,-2.0,1764092.7411011597
1.6997787581797061,-2.0,1764092.8181958573
1.698674935563279,-2.0,1764089.8071642788
1.6988918772212502,-2.0,1764090.7383556322
1.699150076526852,-2.0,1764091.6302195815
1.7005863881212075,-2.0,1764092.2979567233
1.700993547546409,-2.0,1764091.16314034
1.6989557699668836,-2.0,1764090.9809527101
1.6994467213861835,-2.0,1764092.364526584
1.7008985826734055,-2.0,1764091.4801230137
1.7004926344881426,-2.0,1764092.4764166744
1.6999216231458192,-2.0,1764092.8937073771
1.700608819171654,-2.0,1764092.2506617652
1.7012494399497229,-2.0,1764090.1506158777
1.6997327689359472,-2.0,1764092.7785665547
1.7002900608974645,-2.0,1764092.7561202815
1.7026406293165675,-2.0,1764080.603693276
1.7020060309286817,-2.0,1764085.8055589178
1.7013489622241715,-2.0,1764089.6944238297
1.6995573611283097,-2.0,1764092.558908113
1.7000378020437408,-2.0,1764092.902022799
1.6995685647359837,-2.0,1764092.5761834541
1.7025939067784932,-2.0,1764081.035136117
1.7003377640333597,-2.0,1764092.7032869183
1.6991386262743067,-2.0,1764091.595652623
1.7010342591873064,-2.0,1764091.017505059
1.7011797994099374,-2.0,1764090.4490535203
1.7009707643899301,-2.0,1764091.2420891891
1.7032154036296878,-2.0,1764074.665987134
1.70090699912398,-2.0,1764091.453314809
1.69902998705302,-2.0,1764091.2446686279
1.7002230700049645,-2.0,1764092.816761373
1.7017330595371962,-2.0,1764087.6061009308
1.7000756475703511,-2.0,1764092.8944484273
1.7002510731399019,-2.0,1764092.7933385465
1.6999563096663415,-2.0,1764092.9011765795
1.6980493184552345,-2.0,1764086.1919102618
1.699093319820685,-2.0,1764091.4543415483
1.7002753763952487,-2.0,1764092.7707678876
1.699963538569688,-2.0,1764092.902198685
1.696388753794182,-2.0,1764069.8989958984
1.7005084200249994,-2.0,1764092.4485401087
1.7003538787762544,-2.0,1764092.6836249097
1.7009651754683448,-2.0,1764091.2611763515
1.6997656361725513,-2.0,1764092.807649344
1.6981785393067086,-2.0,1764087.051795191
1.6995858462941877,-2.0,1764092.6019622462
1.7026848368024026,-2.0,1764080.1883836722
1.6993888339117347,-2.0,1764092.2456150332
1.6998360224384461,-2.0,1764092.857110316
1.6990521257988644,-2.0,1764091.3195711898
1.6984154778585858,-2.0,1764088.4754284353
1.7009308188735903,-2.0,1764091.376089219
1.6973550331791245,-2.0,1764080.5632677362
1.701341194040695,-2.0,1764089.7312891479
1.7020299270892079,-2.0,1764085.6354235257
1.6991001694093195,-2.0,1764091.4761701392
1.7006934045174444,-2.0,1764092.0563484158
1.700247160999018,-2.0,1764092.7967770607
1.700076313928651,-2.0,1764092.8942697907
1.7011664760989575,-2.0,1764090.5041993116
1.6978734365823387,-2.0,1764084.9268613409
1.7023098702324886,-2.0,1764083.4922423956
1.700072647920092,-2.0,1764092.8952331685
1.698980968420145,-2.0,1764091.0726694823
1.699941301634872,-2.0,1764092.898465832
1.699695801664376,-2.0,1764092.741301661
1.6990671440397356,-2.0,1764091.3693983539
1.7008128825597457,-2.0,1764091.7388675027
1.6997938272293078,-2.0,1764092.829557852
